Xm,Ym
1030650.171272868,1290758.823462427
1030553.063142969,1292581.422216007
1031253.579482829,1291155.245798461
1033464.890540193,1291870.969928963
1032480.895270488,1294994.610040689
1028059.313888983,1289347.798318866
1030376.796821766,1288454.489006203
1034771.294359338,1292572.092128545
1030571.802082181,1289058.591612722
1028665.388225148,1289231.285570692
1032329.812606386,1292682.144415879
1027167.397575638,1293755.636377094
1032549.437243053,1289991.349424468
1029337.63936825,1292227.459401829
1029476.898154482,1288184.293853858
1029969.866147781,1288661.23153639
1029357.397781447,1291988.855488885
1029546.15644206,1290832.575952938
1031690.066752,1295680.625205087
1030627.706975716,1291639.776119394
1025425.391172895,1290691.154592574
1028324.539596621,1291218.286522915
1028382.05126357,1289469.189727694
1030510.699521021,1289796.549091136
1026332.926132771,1291049.065872566
1035410.596957427,1291628.600724119
1034997.703132755,1292008.449692453
1029939.968523239,1290426.567817379
1035087.909857954,1292673.651989171
1033142.174963477,1292181.7945179
1035096.377486299,1289895.683350722
1035901.710782155,1291344.472866501
1032062.810463537,1293177.67496311
1029630.764788277,1287020.119545306
1029242.604136045,1292989.891252167
1030026.914290023,1290273.194638063
1033054.835370073,1292516.9856536
1032288.611244452,1294616.777990115
1032101.394560957,1290504.369169438
1029925.980129804,1289867.52655393
1033548.507973295,1292176.515007318
1032668.877568558,1294628.626997613
1035793.091988895,1292129.010741096
1036070.615420923,1292469.260389014
1029318.180989427,1292441.059905206
1033804.897680297,1293320.113476184
1031036.239328319,1293030.904992496
1029266.302879088,1287413.229418601
1033027.11604608,1290876.331352656
1027786.762436214,1291490.337052671
1032902.863127355,1296176.220243472
1031334.76129131,1291904.020271307
1034624.859819212,1291175.678745483
1028695.618292633,1290723.380277281
1028018.008001499,1288129.842015649
1031476.239084143,1288151.311796239
1028395.118653401,1291088.492254829
1027471.88743948,1289083.472695261
1034312.654499507,1291217.636012167
1024807.82938061,1290592.461476363
1035024.06980938,1293924.185666273
1033619.339343271,1291446.092792086
1024071.432731389,1291474.647156554
1029110.574797441,1289527.963358791
1030369.396448756,1286988.815657196
1028894.66901352,1295115.253103375
1031975.352641257,1291780.207621608
1032388.618337059,1290282.707129035
1032387.375487582,1292486.961663428
1030235.508977388,1289299.272959182
1031637.238166865,1290356.563017757
1024509.551386055,1291389.114375249
1029374.304144502,1289357.683657423
1029247.501645805,1289813.280110062
1032484.208622937,1293943.800903089
1025338.203661796,1290332.939684419
1031001.422060786,1288433.614807845
1029608.090938639,1286314.513127655
1026995.722128969,1290094.499345548
1034776.900635362,1291431.754257021
1032443.971174578,1295751.041096934
1033854.047426565,1291937.381000635
1027881.133651022,1287148.012478398
1033998.819809119,1290710.08738408
1024842.50967077,1290271.343448824
1025222.175313771,1290794.098076291
1027244.403420962,1290416.796415261
1030151.012661842,1290482.920040889
1035911.075566061,1290819.261087188
1024855.470155812,1291401.709301861
1029850.74239277,1292052.469360059
1030002.936517317,1289268.668955511
1033629.973816066,1291016.980422536
1027982.009294377,1290456.745119554
1035840.49275291,1291842.771552904
1030971.795789577,1288133.072821346
1029665.269542658,1291334.533850073
1026194.751158885,1290554.672254614
1033279.984543191,1290725.588533302
1030032.48230397,1289739.743893718
1032864.105720115,1292392.78557244
1029325.294001033,1290365.145496846
1023878.270532165,1291901.740423176
1034514.839020388,1290618.76384949
1034569.120370382,1295694.742505131
1031856.809866217,1294472.367638802
1032927.902728473,1292287.93181706
1031133.114099161,1289448.448625726
1034076.917781594,1291902.649593154
1024923.482041024,1289560.853049718
1027559.661525126,1293193.935747744
1032558.18237057,1290756.838488177
1027259.986059777,1290117.503369567
1027507.236715893,1289488.001450916
1023699.002056931,1290929.216886339
1034150.873875247,1290429.941886943
1032802.473164125,1293752.1461206
1027628.067744367,1289806.977424704
1024380.491556539,1290397.93931531
1029241.059735564,1288009.343192328
1029800.200052767,1290507.317191624
1029601.752016133,1290547.95804287
1031303.063012117,1288426.367307758
1028069.583376165,1291344.888583976
1028241.10335906,1290960.566473683
1023620.853432092,1291125.728458764
1029256.113700538,1288884.074900471
1030905.825823365,1289729.436979244
1030777.845667429,1291424.515661537
1024632.030719684,1292686.11867836
1026571.025456915,1290283.59248377
1032963.595749319,1291453.129217899
1032734.078437995,1292378.18462928
1036086.786594634,1291830.358796702
1029701.854988268,1289557.224194168
1028890.510373633,1292427.500024362
1025795.044975245,1288919.489736932
1026057.032456621,1288937.753081103
1024201.389831428,1290319.861482813
1035963.986853817,1289619.664000263
1031131.737508713,1288887.161938824
1031816.689063602,1293984.841402045
1036076.116606818,1292124.909556612
1035879.447207972,1292608.754582546
1029481.063302153,1289167.539695386
1035831.24473597,1291383.254941613
1030066.252465245,1291153.66873569
1032855.920208282,1293140.962895688
1023998.688220229,1291238.291274983
1030217.698539318,1288155.533101077
1030150.715758543,1287407.220815441
1034389.9675544,1293127.451563273
1032154.487271145,1291054.180720594
1029071.644407631,1289313.608480988
1028677.603832429,1288934.645910806
1029563.509737361,1288903.433067223
1033720.191618874,1292792.012905586
1028231.104118111,1290107.486714768
1027845.70243515,1290556.215478162
1034627.288872221,1293101.219000699
1026823.271185066,1290913.588446502
1033189.707073517,1293803.150391956
1032149.250411777,1290833.560133795
1029087.505302355,1287162.731248977
1035792.634627868,1291568.172117495
1029053.257496222,1292467.313698845
1030909.4623302,1292702.19238448
1034445.14975481,1292624.054133723
1027592.806001799,1290839.389452793
1026639.265634585,1288045.13217695
1027357.031116152,1289675.875640325
1032336.090712306,1292283.059260515
1035201.058981006,1293183.561586755
1033745.771284702,1290873.839550985
1030932.307144072,1287524.693059546
1032201.617280727,1295558.907051746
1035887.522129426,1291195.578809519
1033043.189492195,1295249.684732381
1034686.616708985,1291689.571922713
1032459.785049728,1292102.443979915
1029960.356788066,1293179.488010742
1029211.465628112,1292639.696938737
1024247.916152602,1292574.591081376
1030432.69108051,1291078.356862442
1035235.11819838,1291760.330457603
1030816.531159381,1295160.925941179
1032405.61931335,1294421.237065776
1034020.537704474,1293574.206270731
1033838.924562754,1293778.289901587
1026080.256020087,1289303.528747101
1028514.794986953,1291985.044837739
1026860.287508136,1289574.470999968
1027998.849757944,1291092.280730491
1033380.160018007,1291143.535341002
1030333.041066637,1292350.103212536
1032075.302289691,1294677.252125816
1025239.761343798,1290069.682585117
1031997.292031276,1292397.675670571
1028330.539979343,1292279.740271209
1033620.773648056,1291779.054233975
1030159.563113653,1288448.795709089
1027340.248597716,1291514.573115722
1026575.75552176,1288845.055932844
1025869.70680086,1291470.811152981
1028413.072950213,1291479.92554322
1028528.187792459,1289312.464207421
1030006.945457514,1287970.4727669
1033583.094160451,1290297.064177474
1029171.818383839,1290743.81125576
1024759.867665235,1293079.640799729
1025926.345498189,1290305.507352088
1024696.1892206,1289982.939786413
1034304.590747667,1292822.59077626
1026977.023475599,1290429.67597913
1027981.064432877,1290131.292440985
1033697.903840935,1289983.749235326
1033326.98524718,1290456.346760897
1032068.990172462,1294455.004684281
1030540.173929603,1290350.905912551
1026369.632029307,1290101.868962253
1035511.987375252,1288773.397206782
1029548.890453836,1289882.941983041
1028865.01051089,1289151.812840392
1031309.335364949,1293816.941244585
1031676.372234032,1290899.247469116
1029511.663485903,1287264.882553604
1029561.553972132,1290080.041999212
1032248.666496505,1291308.532883724
1032571.656210162,1292243.46159003
1024819.878187569,1291909.330543444
1033196.488410973,1293465.796050326
1029716.024907083,1288036.916778554
1029866.173902119,1291862.086893205
1024564.627087859,1289912.146666144
1030626.103719903,1295402.049776287
1031997.946457695,1290832.160889592
1025691.896045068,1290419.558374862
1025551.066392869,1289308.019484072
1023505.89422149,1291444.533184645
1031289.444077676,1289809.401619749
1032562.474635442,1292010.818380203
1029915.287857996,1288187.454919673
1025094.32816154,1290215.432867412
1030779.08921059,1290972.827791966
1023330.351010697,1291937.60964214
1029297.389212848,1291637.204852822
1030411.247683566,1290758.438670774
1029970.437652287,1286982.24924685
1030893.196332929,1286656.657850909
1029004.975291054,1289004.162761296
1030962.199507912,1292331.35960902
1030725.2524647,1288877.974078116
1028679.741845372,1291031.128118272
1032355.055141434,1289945.406442935
1027503.739012898,1291612.978701404
1032051.046500599,1291471.901447123
1030941.234829929,1289294.122392764
1027803.6414893,1293596.135534865
1029352.275587569,1290717.575985097
1028604.407574052,1290157.283186353
1033619.23378462,1288643.589633127
1025618.051406792,1289647.832776161
1029373.541799788,1292323.593014716
1023821.713455085,1292638.000605028
1032826.318077275,1295139.115754289
1025618.394080962,1290431.70014238
1028859.09983409,1290300.677128073
1024107.067871113,1292251.988024923
1027035.778565093,1288965.208169247
1033504.942274192,1292826.707812091
1030969.197894051,1296307.996336818
1035679.653694645,1289836.602522317
1032037.079948777,1293716.148675646
1032529.107450392,1291705.774216631
1031211.881991782,1294208.938589329
1031326.531738063,1290697.097643557
1032825.254014243,1293364.527634329
1031054.944767519,1290982.043669745
1031468.41226532,1290975.882124547
1026013.300598635,1290400.559061885
1032810.969382363,1287337.897130202
1029872.921003504,1290840.566889211
1028899.004801897,1291429.821339519
1029806.087136135,1292332.622788183
1033717.090178498,1292101.820795419
1032360.620405815,1291693.77382676
1029316.37290639,1291178.12445914
1023797.285325585,1290684.014977332
1029559.560380562,1287409.760357417
1027613.256704528,1291039.100185942
1032097.419214302,1289449.921522386
1031518.151078878,1291179.100757092
1032062.409618055,1295502.828887526
1024934.45841519,1291702.302022745
1032707.51685216,1295775.897693778
1025648.261391975,1290646.029949581
1030066.092229599,1288832.720528137
1027907.267226137,1290335.307823819
1025965.924519196,1293663.455072544
1029633.654329743,1290359.436252307
1034508.561408733,1291052.859364203
1028711.899395719,1289479.108715046
1025318.545676062,1290109.919195685
1030731.32475588,1292448.806384643
1030112.453629992,1289484.672062649
1024311.858348457,1289446.986783881
1032843.780051303,1292178.806358237
1028975.995599039,1290817.236907988
1027980.183772451,1288631.994131665
1031879.085776045,1290063.716619533
1023988.608662575,1291018.626669185
1024606.503090464,1290542.661524208
1034404.561679517,1291355.348256917
1031456.255117801,1287375.080295308
1029317.640332573,1291471.002643988
1032356.827342101,1291534.613401721
1031475.181357713,1290553.805102506
1024280.97601116,1290502.41444419
1026148.46617907,1288477.135176987
1031571.711326641,1291712.824772823
1032690.681819229,1293568.96189107
1024457.252625754,1290766.27532032
1035555.089761355,1290300.083877257
1026425.390439532,1289301.952214698
1023441.473793342,1291661.566335668
1033468.005534458,1290589.261378179
1030274.153452171,1290951.122040553
1030034.006783866,1295254.65128488
1024434.677054392,1290580.750972589
1029028.875119551,1288207.651978917
1026833.800617089,1290302.701616703
1032355.203331671,1295147.834467075
1035633.880478563,1293541.431400459
1032488.951900495,1293280.226935023
1033363.416374951,1292085.12990398
1032974.651506598,1294970.888264321
1027491.723801444,1290789.339589234
1029179.642715489,1289889.044513943
1032682.538782484,1294833.660463409
1032643.801794571,1290365.394656576
1024899.864798111,1290609.36619799
1036029.353191371,1291080.329531716
1028570.579487642,1289674.007273074
1028960.415404008,1292144.88737096
1029035.317160247,1290237.164654759
1023906.004940069,1291661.890771123
1024022.785391173,1290016.897539332
1035587.824397113,1291973.917974255
1024495.057319156,1290044.115742774
1032445.211927523,1294623.107467544
1030756.353592749,1288426.788820665
1031560.644920029,1292838.089838886
1035461.742895567,1292331.3249553
1031266.847045846,1292828.59310571
1029020.805802801,1292346.923663193
1029301.982632548,1292650.494266333
1030620.941221394,1289577.416970942
1025380.795521922,1290480.444618308
1032352.473848605,1295493.247821563
1035922.240777197,1288375.195483591
1031854.182415193,1290987.698941258
1030301.641017096,1288872.28563978
1025307.937847795,1290926.332733658
1031603.102599011,1294715.40015888
1030829.9607856,1294114.183968746
1029670.907365893,1290889.66487586
1027691.24096311,1291752.282220693
1033113.454017276,1295084.532864467
1032088.586859309,1292551.206160946
1035494.663329508,1293273.421380271
1033256.163386396,1291579.005849555
1030238.567598044,1289019.60582915
1032207.894387741,1292399.502649544
1031101.654563211,1287855.768192528
1031276.053974856,1294471.896041878
1030575.317010473,1294875.594421709
1031405.41631152,1289060.447323672
1034246.312162314,1292606.958234435
1034578.415561195,1291576.391801025
1031966.186923065,1293076.199783732
1027405.021479342,1287475.145888475
1032718.275329049,1292566.494188686
1026244.772155302,1290027.901459435
1030407.507127007,1292777.547631165
1025056.647245086,1291065.494577528
